"","Date","Day","Action","Protester","State/target","Agent","Event","Country","Location","Issue","Link date","Time","# Protesters","Arrests","Injuries...15","Deaths","Prop. Damage","# State","Injuries...19","State killed","OSD","Source","Story date","No event found"
"1565","25/04/1983","Mon","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1566","26/04/1983","Tue","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA
"1567","26/04/1983","Tue","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1568","26/04/1983","Tue","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1569","27/04/1983","Wed","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA
"1570","27/04/1983","Wed","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1571","27/04/1983","Wed","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1572","28/04/1983","Thu","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA
"1573","28/04/1983","Thu","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1574","28/04/1983","Thu","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1575","29/04/1983","Fri","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA
"1576","29/04/1983","Fri","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1577","29/04/1983","Fri","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1578","30/04/1983","Sat","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA
"1579","30/04/1983","Sat","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1580","30/04/1983","Sat","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1581","01/05/1983","Sun","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1582","02/05/1983","Mon","strike","glass workers","government",NA,"Waterford Glass workers against new tax rates","Ireland","Waterford","taxes",NA,NA,2500,0,0,0,"N",0,0,0,678827,"Financial Times","03/05/1983",NA
"1583","02/05/1983","Mon","strike","workers","government",NA,"against new tax rates","Ireland","Waterford","taxes",NA,NA,2500,0,0,0,"N",0,0,0,678827,"Financial Times","03/05/1983",NA
"1584","02/05/1983","Mon","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA
"1585","02/05/1983","Mon","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1586","02/05/1983","Mon","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1587","03/05/1983","Tue","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA
"1588","03/05/1983","Tue","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1589","03/05/1983","Tue","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1590","03/05/1983","Tue","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1591","03/05/1983","Tue","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1592","04/05/1983","Wed","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA
"1593","04/05/1983","Wed","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1594","04/05/1983","Wed","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1595","04/05/1983","Wed","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1596","04/05/1983","Wed","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1597","05/05/1983","Thu","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1598","05/05/1983","Thu","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1599","05/05/1983","Thu","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1600","05/05/1983","Thu","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1601","06/05/1983","Fri","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1602","06/05/1983","Fri","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1603","06/05/1983","Fri","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1604","06/05/1983","Fri","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1605","07/05/1983","Sat","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1606","07/05/1983","Sat","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1607","07/05/1983","Sat","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1608","08/05/1983","Sun","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1609","08/05/1983","Sun","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1610","09/05/1983","Mon","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1611","09/05/1983","Mon","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1612","09/05/1983","Mon","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1613","09/05/1983","Mon","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1614","10/05/1983","Tue","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA
"1615","10/05/1983","Tue","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1616","10/05/1983","Tue","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1617","10/05/1983","Tue","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1618","11/05/1983","Wed","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1619","11/05/1983","Wed","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1620","11/05/1983","Wed","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1621","12/05/1983","Thu","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1622","12/05/1983","Thu","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1623","12/05/1983","Thu","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1624","13/05/1983","Fri","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1625","13/05/1983","Fri","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1626","13/05/1983","Fri","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1627","14/05/1983","Sat","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Financial Times","16/05/1983",NA
"1628","14/05/1983","Sat","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1629","15/05/1983","Sun","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1630","15/05/1983","Sun","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1631","15/05/1983","Sun","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Limerick","pension rights",NA,NA,3,0,0,0,"N",0,0,0,678827,"Irish Times","18/06/1983",NA
"1632","16/05/1983","Mon","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","17/05/1983",NA
"1633","16/05/1983","Mon","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1634","16/05/1983","Mon","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1635","16/05/1983","Mon","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Limerick","pension rights",NA,NA,3,0,0,0,"N",0,0,0,678827,"Irish Times","18/06/1983",NA
"1636","17/05/1983","Tue","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","17/05/1983",NA
"1637","17/05/1983","Tue","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1638","17/05/1983","Tue","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1639","17/05/1983","Tue","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Limerick","pension rights",NA,NA,3,0,0,0,"N",0,0,0,678827,"Irish Times","18/06/1983",NA
"1640","18/05/1983","Wed","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1641","18/05/1983","Wed","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1642","18/05/1983","Wed","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Irish Times","07/06/1983",NA
"1643","18/05/1983","Wed","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Limerick","pension rights",NA,NA,3,0,0,0,"N",0,0,0,678827,"Irish Times","18/06/1983",NA
"1644","19/05/1983","Thu","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1645","19/05/1983","Thu","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1646","19/05/1983","Thu","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Irish Times","07/06/1983",NA
"1647","19/05/1983","Thu","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Limerick","pension rights",NA,NA,3,0,0,0,"N",0,0,0,678827,"Irish Times","18/06/1983",NA
"1648","20/05/1983","Fri","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1649","20/05/1983","Fri","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1650","20/05/1983","Fri","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Irish Times","07/06/1983",NA
"1651","20/05/1983","Fri","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Limerick","pension rights",NA,NA,3,0,0,0,"N",0,0,0,678827,"Irish Times","18/06/1983",NA
"1652","21/05/1983","Sat","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
"1653","21/05/1983","Sat","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA
"1654","21/05/1983","Sat","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Irish Times","07/06/1983",NA
"1655","21/05/1983","Sat","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Limerick","pension rights",NA,NA,3,0,0,0,"N",0,0,0,678827,"Irish Times","18/06/1983",NA
"1656","22/05/1983","Sun","hunger strike","INLA prisoner","government","court","demands his release","Ireland","Dublin","release",NA,NA,1,0,0,0,"N",0,0,0,7424,"Reuters","27/05/1983",NA
