"","Date","Day","Action","Perpetrator","Political_target","Target","Event","Country","Location","Issue","Link date","Time","N_Protesters","Arrests","N_ProtestersInjured","Deaths","Prop. Damage","N_StateForces","N_StateInjured","State killed","OSD","Source","Story date","No event found","District"
"440",1983-07-16,"Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"441",1983-07-17,"Sun","riot","Sinn Fein","government","police","masked rioters clash with police; burn buildings","UK/Northern Ireland","Derry","Irish unity",NA,"3 hours",101,0,0,0,"Y",101,0,0,102701,"Reuters","17/07/1983",NA,"Derry"
"442",1983-07-17,"Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"443",1983-07-17,"Sun","attack","PIRA","government","police","2 police shot and injured","UK/Northern Ireland","Derry","Irish unity",NA,NA,2,0,0,0,"Y",2,2,0,102701,"Reuters","17/07/1983",NA,"Derry"
"444",1983-07-17,"Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"445",1983-07-18,"Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"446",1983-07-19,"Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"447",1983-07-20,"Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"448",1983-07-21,"Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"449",1983-07-22,"Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"450",1983-07-23,"Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"451",1983-07-24,"Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"452",1983-07-25,"Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"453",1983-07-26,"Tue","robbery","PIRA","government","post office","rob post office; 1 shot dead by police","UK/Northern Ireland","Lurgan","Irish unity",NA,NA,2,1,0,1,"Y",3,0,0,102701,"Reuters","26/07/1983",NA,"Craigavon"
"454",1983-07-26,"Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"455",1983-07-27,"Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"456",1983-07-28,"Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"457",1983-07-29,"Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"458",1983-07-30,"Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"459",1983-07-31,"Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"460",1983-08-01,"Mon","attack","PIRA","government","UK troops","mortar attack on UK army post","UK/Northern Ireland","Crossmaglen","Irish unity",NA,NA,8,0,0,0,"Y",101,0,0,102701,"Reuters","02/08/1983",NA,"Newry & Mourne"
"461",1983-08-01,"Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"462",1983-08-02,"Tue","trial","PIRA","government","court","21 convicted of terror on informer testimony","UK/Northern Ireland","Belfast","terror",NA,NA,21,21,0,0,"N",101,0,0,102701,"Reuters","02/08/1983",NA,"Belfast"
"463",1983-08-02,"Tue","bomb-nd","PIRA","government","UK troops","soldier injured by booby-trap mine","UK/Northern Ireland","Crossmaglen","Irish unity",NA,NA,3,0,0,0,"Y",1,1,0,102701,"Reuters","02/08/1983",NA,"Newry & Mourne"
"464",1983-08-02,"Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"465",1983-08-03,"Wed","trial","PIRA","government","court","3 convicted of murder on informer testimony","UK/Northern Ireland","Belfast","terror",NA,NA,3,3,0,0,"N",101,0,0,102701,"Reuters","03/08/1983",NA,"Belfast"
"466",1983-08-03,"Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"467",1983-08-04,"Thu","bomb-nd","PIRA","government","court","find bomb on stolen milk truck","UK/Northern Ireland","Belfast","Irish unity",NA,NA,6,0,0,0,"N",8,0,0,102701,"Reuters","05/08/1983",NA,"Belfast"
"468",1983-08-04,"Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"469",1983-08-05,"Fri","riot","Sinn Fein","government","police","masked rioters clash with police","UK/Northern Ireland","Belfast","Irish unity",NA,NA,101,0,0,0,"Y",101,1,0,102701,"Reuters","05/08/1983",NA,"Belfast"
"470",1983-08-05,"Fri","bomb-nd","PIRA","government","police","police defuse 2 bombs","UK/Northern Ireland","Omagh","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,102701,"Reuters","05/08/1983",NA,"Omagh"
"471",1983-08-05,"Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"472",1983-08-06,"Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"473",1983-08-07,"Sun","hostage-nd","PIRA","firm","Weston Foods","police intervene as gunmen try to kidnap food executive","Ireland","County Wicklow","Irish unity",NA,NA,5,5,4,0,"Y",31,0,0,7424,"Reuters","07/08/1983",NA,"TBD"
"474",1983-08-07,"Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"475",1983-08-08,"Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"476",1983-08-09,"Tue","riot","Sinn Fein","government","police","masked rioters clash with police","UK/Northern Ireland","Belfast","detention anniversary","09/08/1971",NA,301,32,0,0,"Y",301,0,0,102701,"Reuters","09/08/1983",NA,"Belfast"
"477",1983-08-09,"Tue","riot","Sinn Fein","government","police","masked rioters clash with police","UK/Northern Ireland","Derry","detention anniversary","09/08/1971","3 hours",301,32,0,0,"Y",301,0,0,102701,"Reuters","09/08/1983",NA,"Derry"
"478",1983-08-09,"Tue","murder","Catholic","government","UK troops","soldier shoots man as he walks away","UK/Northern Ireland","Belfast","repression",NA,NA,1,0,0,1,"Y",1,0,0,102701,"Reuters","09/08/1983",NA,"Belfast"
"479",1983-08-09,"Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"480",1983-08-10,"Wed","arrest","soldier","government","police","solider arrested for murder","UK/Northern Ireland","Belfast","repression","09/08/1983",NA,1,1,0,0,"N",3,0,0,3001,"Reuters","10/08/1983",NA,"Belfast"
"481",1983-08-10,"Wed","riot","Sinn Fein","government","police","clash over murder by soldier","UK/Northern Ireland","Belfast","repression","09/08/1983",NA,301,39,0,0,"Y",301,2,0,102701,"Reuters","10/08/1983",NA,"Belfast"
"482",1983-08-10,"Wed","riot","Sinn Fein","government","police","clash over murder by soldier","UK/Northern Ireland","Derry","repression","09/08/1983",NA,101,7,0,0,"Y",101,0,0,102701,"Reuters","10/08/1983",NA,"Derry"
"483",1983-08-10,"Wed","riot","Sinn Fein","government","police","clash over murder by soldier","UK/Northern Ireland","Newry","repression","09/08/1983",NA,101,0,0,0,"Y",101,0,0,102701,"Reuters","10/08/1983",NA,"Newry & Mourne"
"484",1983-08-10,"Wed","riot","Sinn Fein","government","police","clash over murder by soldier","UK/Northern Ireland","Dungannon","repression","09/08/1983",NA,101,0,0,0,"Y",101,0,0,102701,"Reuters","10/08/1983",NA,"Dungannon"
"485",1983-08-10,"Wed","riot","Sinn Fein","government","police","clash over murder by soldier","UK/Northern Ireland","Coal Island","repression","09/08/1983",NA,101,0,0,0,"Y",101,0,0,102701,"Reuters","10/08/1983",NA,"Dungannon"
"486",1983-08-10,"Wed","riot","Sinn Fein","government","police","clash over murder by soldier","UK/Northern Ireland","Downpatrick","repression","09/08/1983",NA,101,0,0,0,"Y",101,0,0,102701,"Reuters","10/08/1983",NA,"Down"
"487",1983-08-10,"Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"488",1983-08-11,"Thu","riot","Sinn Fein","government","police","masked rioters clash with police","UK/Northern Ireland","Belfast","Irish unity",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","11/08/1983",NA,"Belfast"
"489",1983-08-11,"Thu","riot","Sinn Fein","government","police","masked rioters clash with police","UK/Northern Ireland","Derry","Irish unity",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","11/08/1983",NA,"Derry"
"490",1983-08-11,"Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"491",1983-08-12,"Fri","riot","Sinn Fein","government","police","masked rioters clash with police","UK/Northern Ireland","Derry","Irish unity",NA,NA,301,0,0,0,"Y",301,1,0,102701,"Reuters","12/08/1983",NA,"Derry"
"492",1983-08-12,"Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"493",1983-08-13,"Sat","riot","Sinn Fein","government","police","masked rioters clash with police","UK/Northern Ireland","Derry","Irish unity",NA,NA,301,0,0,0,"Y",301,2,0,102701,"Reuters","13/08/1983",NA,"Derry"
"494",1983-08-13,"Sat","attack","INLA","government","police","5 gunmen attack police checkpoint","UK/Northern Ireland","Dungannon","Irish unity",NA,NA,5,0,0,2,"Y",31,1,0,102701,"Reuters","13/08/1983",NA,"Dungannon"
"495",1983-08-13,"Sat","attack","INLA","government","police","gunmen open fire on security barrier","UK/Northern Ireland","Markethill","Irish unity",NA,NA,5,0,0,0,"Y",31,1,0,102701,"Reuters","13/08/1983",NA,"Armagh"
"496",1983-08-13,"Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"497",1983-08-14,"Sun","riot","Sinn Fein","government","police","throw fire bombs during apprentice boy parade","UK/Northern Ireland","Derry","Irish unity",NA,NA,301,0,0,0,"Y",301,2,0,102701,"Reuters","14/08/1983",NA,"Derry"
"498",1983-08-14,"Sun","riot","Sinn Fein","government","police","gangs attack police for killing 2 INLA fighters","UK/Northern Ireland","Dungannon","Irish unity","13/08/1983",NA,101,0,0,0,"Y",101,0,0,102701,"Reuters","14/08/1983",NA,"Dungannon"
"499",1983-08-14,"Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"500",1983-08-15,"Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"501",1983-08-16,"Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"502",1983-08-17,"Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA,"Belfast"
"503",1983-08-18,"Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","26/08/1983",NA,"Belfast"
"504",1983-08-19,"Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","26/08/1983",NA,"Belfast"
"505",1983-08-20,"Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","26/08/1983",NA,"Belfast"
"506",1983-08-21,"Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","26/08/1983",NA,"Belfast"
"507",1983-08-22,"Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","26/08/1983",NA,"Belfast"
"508",1983-08-23,"Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","26/08/1983",NA,"Belfast"
"509",1983-08-24,"Wed","assassination","PIRA","firm","carpet firm","gunmen shoot dead owner in a robbery","UK/Northern Ireland","Derry","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,102701,"Reuters","24/08/1983",NA,"Derry"
"510",1983-08-24,"Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","26/08/1983",NA,"Belfast"
"511",1983-08-25,"Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","26/08/1983",NA,"Belfast"
"512",1983-08-26,"Fri","hostage-nd","INLA","government","police","wife is freed in Belfast","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","26/08/1983",NA,"Belfast"
"513",1983-08-28,"Sun","demonstration","Sinn Fein","government","police","relatives of prisoners against informers","UK/Northern Ireland","Belfast","anti-informer",NA,NA,101,0,0,0,"N",0,0,0,102701,"Reuters","28/08/1983",NA,"Belfast"
"514",1983-09-07,"Wed","assassination","INLA","government","police","shoot dead a policeman","UK/Northern Ireland","Armagh","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,102701,"Reuters","07/09/1983",NA,"Armagh"
"515",1983-09-09,"Fri","arrest","PIRA","government","police","arrest 7 alleged PIRA members","UK/Northern Ireland","Northern Ireland","terror",NA,NA,0,7,0,0,"N",101,0,0,102701,"Reuters","10/09/1983",NA,"Other"
"516",1983-09-10,"Sat","trial","PIRA","government","court","7 charged with terror on informer's word","UK/Northern Ireland","Belfast","terror",NA,NA,7,7,0,0,"N",0,0,0,102701,"Reuters","10/09/1983",NA,"Belfast"
"517",1983-09-11,"Sun","arrest","PIRA","government","police","arrest 9 alleged PIRA members","UK/Northern Ireland","Northern Ireland","terror",NA,NA,0,9,0,0,"N",101,0,0,102701,"Reuters","12/09/1983",NA,"Other"
"518",1983-09-12,"Mon","trial","PIRA","government","court","9 charged with terror on informer's word","UK/Northern Ireland","Belfast","terror",NA,NA,9,9,0,0,"N",0,0,0,102701,"Reuters","12/09/1983",NA,"Belfast"
"519",1983-09-12,"Mon","demonstration","Sinn Fein","government","police","relatives of prisoners against informers","UK/Northern Ireland","Belfast","anti-informer",NA,NA,101,0,0,0,"N",0,0,0,102701,"Reuters","12/09/1983",NA,"Belfast"
"520",1983-09-26,"Mon","arrest","PIRA","government","police","arrest two more escapees","UK/Northern Ireland","South Down","terror",NA,NA,2,2,0,0,"N",301,0,0,102701,"Reuters","26/09/1983",NA,"Down"
"521",1983-10-06,"Thu","assassination","PIRA","government","police","2 police shot dead while trying to separate fighters","UK/Northern Ireland","Downpatrick","Irish unity",NA,NA,2,0,0,0,"Y",3,0,2,102701,"Reuters","06/10/1983",NA,"Down"
"522",1983-10-10,"Mon","attack","PIRA","government","police","attack police station, wound policeman","UK/Northern Ireland","Suffolk","Irish unity",NA,NA,3,0,0,0,"Y",3,1,0,102701,"Reuters","10/10/1983",NA,"Other"
"523",1983-10-21,"Fri","release","PIRA","government","court","reformer retracts testimony; release 11 prisoners","UK/Northern Ireland","Belfast","informer",NA,NA,11,0,0,0,"N",0,0,0,102701,"Reuters","21/10/1983",NA,"Belfast"
"524",1983-10-22,"Sat","arrest","UVF","government","police","arrest 6 on informer word","UK/Northern Ireland","Belfast","terror",NA,NA,6,6,0,0,"N",101,0,0,350000,"Reuters","22/10/1983",NA,"Belfast"
"525",1983-10-22,"Sat","attack","PIRA","government","police","sniper attack on police border post","UK/Northern Ireland","Clady","Irish unity",NA,NA,3,0,0,0,"Y",8,0,0,102701,"Reuters","22/10/1983",NA,"Strabane"
"526",1983-10-24,"Mon","assassination","PIRA","government","UK troops","part-time soldier shot dead in his car","UK/Northern Ireland","Dungannon","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,102701,"Reuters","24/10/1983",NA,"Dungannon"
