"","Date","Day","Action","Perpetrator","Political_target","Target","Event","Country","Location","Issue","Link date","Time","N_Protesters","Arrests","N_ProtestersInjured","Deaths","Prop. Damage","N_StateForces","N_StateInjured","State killed","OSD","Source","Story date","No event found","fecha","District"
"1492",1983-03-29,"Tue","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"29/03/1983","TBD"
"1493",1983-03-30,"Wed","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"30/03/1983","TBD"
"1494",1983-03-30,"Wed","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"30/03/1983","TBD"
"1495",1983-03-31,"Thu","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"31/03/1983","TBD"
"1496",1983-03-31,"Thu","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"31/03/1983","TBD"
"1497",1983-04-01,"Fri","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"01/04/1983","TBD"
"1498",1983-04-01,"Fri","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"01/04/1983","TBD"
"1499",1983-04-02,"Sat","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"02/04/1983","TBD"
"1500",1983-04-02,"Sat","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"02/04/1983","TBD"
"1501",1983-04-03,"Sun","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"03/04/1983","TBD"
"1502",1983-04-04,"Mon","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"04/04/1983","TBD"
"1503",1983-04-04,"Mon","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"04/04/1983","TBD"
"1504",1983-04-05,"Tue","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"05/04/1983","TBD"
"1505",1983-04-05,"Tue","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"05/04/1983","TBD"
"1506",1983-04-06,"Wed","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Irish Independent","07/04/1983",NA,"06/04/1983","TBD"
"1507",1983-04-06,"Wed","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"06/04/1983","TBD"
"1508",1983-04-06,"Wed","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"06/04/1983","TBD"
"1509",1983-04-07,"Thu","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","11/04/1983",NA,"07/04/1983","TBD"
"1510",1983-04-07,"Thu","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"07/04/1983","TBD"
"1511",1983-04-07,"Thu","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"07/04/1983","TBD"
"1512",1983-04-08,"Fri","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","11/04/1983",NA,"08/04/1983","TBD"
"1513",1983-04-08,"Fri","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"08/04/1983","TBD"
"1514",1983-04-08,"Fri","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"08/04/1983","TBD"
"1515",1983-04-09,"Sat","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","11/04/1983",NA,"09/04/1983","TBD"
"1516",1983-04-09,"Sat","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"09/04/1983","TBD"
"1517",1983-04-09,"Sat","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"09/04/1983","TBD"
"1518",1983-04-10,"Sun","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","11/04/1983",NA,"10/04/1983","TBD"
"1519",1983-04-10,"Sun","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"10/04/1983","TBD"
"1520",1983-04-10,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","10/04/1983","TBD"
"1521",1983-04-11,"Mon","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","11/04/1983",NA,"11/04/1983","TBD"
"1522",1983-04-11,"Mon","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"11/04/1983","TBD"
"1523",1983-04-11,"Mon","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"11/04/1983","TBD"
"1524",1983-04-12,"Tue","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"12/04/1983","TBD"
"1525",1983-04-12,"Tue","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"12/04/1983","TBD"
"1526",1983-04-12,"Tue","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"12/04/1983","TBD"
"1527",1983-04-13,"Wed","demonstration","workers","government",NA,"protest increased employee taxes","Ireland","Dublin","taxes",NA,NA,25000,0,0,0,"N",0,0,0,678827,"Reuters","13/04/1983",NA,"13/04/1983","TBD"
"1528",1983-04-13,"Wed","demonstration","workers","government",NA,"protest increased employee taxes","Ireland","Ireland","taxes",NA,NA,50001,0,0,0,"N",0,0,0,678827,"Reuters","13/04/1983",NA,"13/04/1983","TBD"
"1529",1983-04-13,"Wed","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"13/04/1983","TBD"
"1530",1983-04-13,"Wed","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"13/04/1983","TBD"
"1531",1983-04-13,"Wed","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"13/04/1983","TBD"
"1532",1983-04-14,"Thu","strike","bakers","firm","Irish Biscuits","protest sacking of 100 workers","Ireland","Tallaght","worker rights",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","15/04/1983",NA,"14/04/1983","TBD"
"1533",1983-04-14,"Thu","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"14/04/1983","TBD"
"1534",1983-04-14,"Thu","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"14/04/1983","TBD"
"1535",1983-04-14,"Thu","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"14/04/1983","TBD"
"1536",1983-04-15,"Fri","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"15/04/1983","TBD"
"1537",1983-04-15,"Fri","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"15/04/1983","TBD"
"1538",1983-04-15,"Fri","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"15/04/1983","TBD"
"1539",1983-04-16,"Sat","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"16/04/1983","TBD"
"1540",1983-04-16,"Sat","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"16/04/1983","TBD"
"1541",1983-04-16,"Sat","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"16/04/1983","TBD"
"1542",1983-04-17,"Sun","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"17/04/1983","TBD"
"1543",1983-04-18,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","18/04/1983","TBD"
"1544",1983-04-18,"Mon","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"18/04/1983","TBD"
"1545",1983-04-18,"Mon","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"18/04/1983","TBD"
"1546",1983-04-19,"Tue","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"19/04/1983","TBD"
"1547",1983-04-19,"Tue","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"19/04/1983","TBD"
"1548",1983-04-19,"Tue","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"19/04/1983","TBD"
"1549",1983-04-20,"Wed","rally","glass workers","firm","Waterford Glass","union rally in support of workers","Ireland","Waterford","worker rights",NA,NA,10000,0,0,0,"N",0,0,0,678827,"Irish Times","20/04/1983",NA,"20/04/1983","TBD"
"1550",1983-04-20,"Wed","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","21/04/1983",NA,"20/04/1983","TBD"
"1551",1983-04-20,"Wed","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"20/04/1983","TBD"
"1552",1983-04-20,"Wed","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"20/04/1983","TBD"
"1553",1983-04-21,"Thu","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"21/04/1983","TBD"
"1554",1983-04-21,"Thu","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"21/04/1983","TBD"
"1555",1983-04-21,"Thu","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"21/04/1983","TBD"
"1556",1983-04-22,"Fri","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"22/04/1983","TBD"
"1557",1983-04-22,"Fri","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"22/04/1983","TBD"
"1558",1983-04-22,"Fri","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"22/04/1983","TBD"
"1559",1983-04-23,"Sat","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"23/04/1983","TBD"
"1560",1983-04-23,"Sat","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"23/04/1983","TBD"
"1561",1983-04-23,"Sat","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"23/04/1983","TBD"
"1562",1983-04-24,"Sun","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"24/04/1983","TBD"
"1563",1983-04-25,"Mon","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"25/04/1983","TBD"
"1564",1983-04-25,"Mon","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"25/04/1983","TBD"
"1565",1983-04-25,"Mon","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"25/04/1983","TBD"
"1566",1983-04-26,"Tue","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"26/04/1983","TBD"
"1567",1983-04-26,"Tue","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"26/04/1983","TBD"
"1568",1983-04-26,"Tue","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"26/04/1983","TBD"
"1569",1983-04-27,"Wed","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"27/04/1983","TBD"
"1570",1983-04-27,"Wed","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"27/04/1983","TBD"
"1571",1983-04-27,"Wed","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"27/04/1983","TBD"
"1572",1983-04-28,"Thu","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"28/04/1983","TBD"
"1573",1983-04-28,"Thu","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"28/04/1983","TBD"
"1574",1983-04-28,"Thu","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"28/04/1983","TBD"
"1575",1983-04-29,"Fri","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"29/04/1983","TBD"
"1576",1983-04-29,"Fri","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"29/04/1983","TBD"
"1577",1983-04-29,"Fri","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"29/04/1983","TBD"
"1578",1983-04-30,"Sat","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"30/04/1983","TBD"
"1579",1983-04-30,"Sat","strike","bakers","firm","W&R Jacobs","strike for higher pay","Ireland","Tallaghnt","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","11/05/1983",NA,"30/04/1983","TBD"
"1580",1983-04-30,"Sat","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"30/04/1983","TBD"
"1581",1983-05-01,"Sun","occupation","mill workers","firm","Ranks","laid-off workers demand pension rights","Ireland","Dublin","pension rights",NA,NA,14,0,0,0,"N",0,0,0,678827,"Irish Times","04/06/1983",NA,"01/05/1983","TBD"
"1582",1983-05-02,"Mon","strike","glass workers","government",NA,"Waterford Glass workers against new tax rates","Ireland","Waterford","taxes",NA,NA,2500,0,0,0,"N",0,0,0,678827,"Financial Times","03/05/1983",NA,"02/05/1983","TBD"
"1583",1983-05-02,"Mon","strike","workers","government",NA,"against new tax rates","Ireland","Waterford","taxes",NA,NA,2500,0,0,0,"N",0,0,0,678827,"Financial Times","03/05/1983",NA,"02/05/1983","TBD"
"1584",1983-05-02,"Mon","strike","dock workers","firm","Dublin Port","protest shorter working hours","Ireland","Dublin","working hours",NA,NA,360,0,0,0,"N",0,0,0,678827,"Reuters","04/05/1983",NA,"02/05/1983","TBD"
